tanggal,tahun,bulan,week,nama_provinsi,nama_kota,nama_kecamatan,hospitalized,self_isolation,recovered,recovered_delta,total_deaths,total_deaths_delta,total_cases,total_cases_delta,recovery_rate,mortality_rate
2021-09-04,2021,September,1,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,19,258,12037,160,162,2,12476,132,0.10101968024841593,1.3595736645545717E-3
2021-09-04,2021,September,1,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,36,77,18068,61,228,1,18409,63,0.17046247900824574,2.1510651546313942E-3
2021-09-04,2021,September,1,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,29,83,24950,104,418,0,25480,42,0.19548082799254118,3.2749894228810503E-3
2021-09-04,2021,September,1,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,690,1,10,0,700,0,0.14357053682896379,2.0807324178110697E-3
2021-09-04,2021,September,1,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,1,1,621,2,6,0,629,2,0.13532359991283505,1.3074743952930922E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,38,62,27751,77,551,4,28402,40,0.22013421754029699,4.3707957862672928E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,26,24,18659,35,298,0,19007,24,0.21111048254794365,3.3716128302313741E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,KALI DERES,21,37,17516,38,309,2,17883,39,0.19878342185301193,3.506741113986109E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,32,25,21538,59,367,5,21962,26,0.20424845898530108,3.4803224276908486E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,14,29,19783,53,295,3,20121,22,0.21993574136455102,3.2796362383128216E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,PALMERAH,20,22,15387,33,320,1,15749,26,0.20141106864233729,4.188700979108854E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,11,22,8539,15,139,2,8711,14,0.19634850192002576,3.1962105359976084E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA BARAT,TAMBORA,18,17,13758,28,246,5,14039,22,0.20721127778781853,3.7050424724380986E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,16,18,10216,26,165,0,10415,19,0.18691793980422652,3.0189369682554206E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,7,16,8338,21,130,1,8491,10,0.16917583086474861,2.6376658686036603E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,8,11,8452,13,157,0,8628,9,0.18595032231095857,3.4541174399929596E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,22,99,19294,119,371,3,19786,85,0.19310413851774008,3.7131561827553421E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,MENTENG,5,12,6266,19,118,0,6401,7,0.15609974838693605,2.9396377768366507E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,27,33,8824,36,169,1,9053,33,0.16144022832888141,3.0919536024003806E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,SENEN,17,9,9127,18,167,1,9320,17,0.18881234613872858,3.4547673721012019E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,17,7,10725,35,219,1,10968,14,0.16805340102477317,3.4315799370093548E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,28,61,17213,67,260,1,17562,30,0.16096543727089099,2.4313608139447892E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,22,87,25933,103,403,3,26445,46,0.23919018631248848,3.7170263788968826E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,28,59,13483,48,183,1,13753,47,0.1620533407050396,2.1994927945577576E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,33,38,19506,72,355,2,19932,41,0.19061113608380401,3.4690327750307817E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,11,30,11212,43,179,1,11432,18,0.20449032446333146,3.2646956902369186E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,11,32,13966,33,228,3,14237,23,0.22189386717508738,3.6224976167778837E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,34,68,23102,110,421,5,23625,69,0.21236188480135312,3.8699832699060541E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,14,53,15923,67,249,1,16239,25,0.19155027848954009,2.9954166516294343E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,117,34,11445,106,182,3,11778,69,0.15346348789187159,2.4403979725924536E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA SELATAN,TEBET,14,36,16525,53,276,1,16851,24,0.19341284425145425,3.2303748873465281E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,33,43,22007,72,406,6,22489,47,0.21884447096260939,4.0373906125696106E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,15,88,24677,120,267,4,25047,63,0.23098451803732895,2.4992043731396373E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,33,65,21833,83,376,5,22307,58,0.21704077777998687,3.7377974829512694E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,36,110,28531,155,604,5,29281,63,0.21328240052029215,4.5151789251781033E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,31,25,18951,49,379,2,19386,31,0.23413061204319141,4.6823651503545751E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,20,51,21043,81,397,2,21511,40,0.22645631329165009,0.00427235453009481
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,25,22,17055,37,294,3,17396,23,0.22833159289902805,3.9360591212145553E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,13,24,13835,28,277,3,14149,15,0.21372076497667378,4.2790496493341984E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,18,23,17198,46,325,3,17564,18,0.24664764008203421,4.6610351800593745E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,48,24,21189,55,396,6,21657,39,0.18581463260635078,3.4726789613532924E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA UTARA,CILINCING,39,36,16699,62,339,3,17113,36,0.20214993886716623,4.1037684457733608E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,10,20,12262,27,191,1,12483,13,0.18034474644075774,2.8091540181197786E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA UTARA,KOJA,18,38,16660,37,337,2,17053,29,0.21793161185673549,4.4083405279543731E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,20,54,12271,234,162,0,12507,31,9.8263118698900531E-2,1.2972557435597658E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,35,46,18134,66,229,1,18444,35,0.16632882366429719,2.1004356798899333E-3
2021-09-11,2021,September,2,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,34,47,25035,85,420,2,25536,56,0.19091013078125596,3.2028062683494107E-3
2021-09-11,2021,September,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,690,0,10,0,700,0,0.14270941054808686,2.0682523267838678E-3
2021-09-11,2021,September,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,1,621,0,6,0,628,-1,0.13337628865979381,1.288659793814433E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,34,25,27822,71,552,1,28433,31,0.21516402951139157,4.2689434364994666E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,12,21,18692,33,298,0,19023,16,0.20654600101659706,3.292890450617693E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,KALI DERES,23,41,17540,24,310,1,17914,31,0.1932952767186088,3.416279121024443E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,21,12,21582,44,368,1,21983,21,0.19967063873880542,3.4046332617866924E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,12,18,19818,35,297,2,20145,24,0.2145014124752411,3.214598824560834E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,PALMERAH,15,19,15414,27,326,6,15774,25,0.19775229004695558,4.1823826751853851E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,6,12,8565,26,139,0,8722,11,0.19281420949550887,3.1291506269557189E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA BARAT,TAMBORA,17,8,13782,24,247,1,14054,15,0.20284351819145177,3.6353467561521251E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,10,14,10235,19,166,1,10425,10,0.18318001217024019,2.9709703976804956E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,6,11,8357,19,131,1,8505,14,0.16572471096833047,0.00259781466277986
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,3,6,8466,14,157,0,8632,4,0.18194322064859986,3.3740946895617976E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,16,97,19371,77,372,1,19856,70,0.18952157323158203,3.6395656002348106E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,MENTENG,7,7,6280,14,118,0,6412,11,0.15216864550520959,2.8592197722316455E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,13,31,8864,40,171,2,9079,26,0.1576578980132686,3.041459900752361E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,SENEN,12,14,9146,19,167,0,9339,19,0.18523919471786771,3.3823469842427186E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,16,6,10738,13,222,3,10982,14,0.1637264618434093,3.3849203323930775E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,12,41,17277,64,260,0,17590,28,0.15766563241467421,2.3726957473991605E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,16,42,26007,74,403,0,26468,23,0.23409062269347783,3.6274280365083079E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,10,55,13531,48,184,1,13780,27,0.15845746674161515,2.1547685965898444E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,15,26,19547,41,356,1,19944,12,0.18567384779056956,3.3815874463315474E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,5,24,11239,27,179,0,11447,15,0.20015315572018805,3.1877760364724321E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,6,17,13991,25,228,0,14242,5,0.21661247871187489,3.5299581978634463E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,18,49,23166,64,422,1,23655,30,0.20751556411519684,3.7801764679535987E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,8,34,15970,47,250,1,16262,23,0.18773437408160626,2.9388599574453078E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,50,43,11557,112,182,0,11832,54,0.15069761376972227,2.3731907680271222E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA SELATAN,TEBET,10,13,16560,35,276,0,16859,8,0.18879325086929261,3.1465541811548764E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,25,37,22045,38,410,4,22517,28,0.21365781796683433,3.9736768140803845E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,12,50,24746,69,267,0,25075,28,0.22522161748912389,2.4300562462456995E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,20,42,21891,58,376,0,22329,22,0.2123731543103281,3.6477230834901725E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,27,59,28623,92,607,3,29316,35,0.20813548476232721,4.4138713360141364E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,18,25,18985,34,381,2,19409,23,0.22855319866130547,4.5867141790865099E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,20,33,21090,47,398,1,21541,30,0.22112712975098298,4.1730013106159895E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,12,12,17087,32,295,1,17406,10,0.22317568538327914,3.8530360618053107E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,6,12,13867,32,277,0,14162,13,0.20952827052672932,4.1854280620108189E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,12,6,17228,30,325,0,17571,7,0.24157610600855359,4.5572460211736662E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,23,27,21234,45,397,1,21681,24,0.18180572798493086,3.3991181129329165E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA UTARA,CILINCING,14,32,16749,50,339,0,17134,21,0.19831628303495311,4.0139244103438478E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,10,19,12284,22,192,1,12505,22,0.17589781774442981,2.7492983561486911E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA UTARA,KOJA,16,20,16695,35,337,0,17068,15,0.21325652096160233,4.3047288148583395E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,17,46,12304,33,162,0,12529,22,9.5260215852959851E-2,1.2542388628234309E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,26,19,18190,56,229,0,18464,20,0.16302496907992614,2.0523759163992902E-3
2021-09-18,2021,September,3,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,28,48,25074,39,423,3,25573,37,0.18696034716733526,3.1540331359887859E-3
2021-09-18,2021,September,3,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,690,0,10,0,700,0,0.14096016343207354,2.0429009193054137E-3
2021-09-18,2021,September,3,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,622,1,6,0,628,0,0.13080967402733965,1.2618296529968455E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,28,10,27866,44,556,4,28460,27,0.20917122675854408,4.1735161873878747E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,6,11,18711,19,298,0,19026,3,0.20035764766351138,3.1909881355206234E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,KALI DERES,14,28,17579,39,312,2,17933,19,0.18787606741693119,3.3345089614928341E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,17,6,21609,27,368,0,22000,17,0.19346607696026644,3.2947159202821995E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,6,22,19833,15,298,1,20159,14,0.20735188031239218,3.1155579253311586E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,PALMERAH,8,10,15439,25,326,0,15783,9,0.19295373309670807,4.0742869997750395E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,8,11,8575,10,139,0,8733,11,0.18827119834892198,3.051859658367365E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA BARAT,TAMBORA,6,4,13804,22,251,4,14065,11,0.19804025651693613,3.600992783667848E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,4,12,10253,18,166,0,10435,10,0.1787794245858762,2.894507410636443E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,3,7,8365,8,132,1,8507,2,0.16114428819109999,2.5428626468888462E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,3,8,8473,7,157,0,8641,9,0.1776198561935308,3.2911976185984108E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,16,24,19462,91,372,0,19874,18,0.185493709492947,3.5455585207777355E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,MENTENG,3,8,6284,4,119,1,6414,2,0.14770590447536669,2.7971041745016925E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,9,11,8893,29,172,1,9085,6,0.15357383390609081,2.9702799316144854E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,SENEN,10,11,9162,16,167,0,9350,11,0.18074214357578269,3.2944704188120179E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,7,3,10755,17,222,0,10987,5,0.15868683142751752,3.2755440796753965E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,5,29,17306,29,261,1,17601,11,0.15342062570367285,2.3138092747404721E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,12,27,26051,44,403,0,26493,25,0.22748786195815432,3.5191588948269236E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,11,19,13581,50,184,0,13795,15,0.15379650076439613,2.0836872204291943E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,8,15,19589,42,356,0,19968,24,0.1791043411476429,3.254946421387558E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,2,18,11254,15,179,0,11453,6,0.19428906843450039,3.0902561977763968E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,8,9,14010,19,227,-1,14254,12,0.21032246442082508,3.407794391400949E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,13,43,23210,44,424,2,23690,35,0.20093846313675243,3.6707414205076703E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,4,27,15996,26,251,1,16278,16,0.18315261572987393,2.8739251405475344E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,15,27,11624,67,182,0,11848,16,0.14710944618811381,2.3033309709425938E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA SELATAN,TEBET,4,12,16575,15,278,2,16869,10,0.18298943463716755,3.0691440620894466E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,13,27,22085,40,410,0,22535,18,0.20797822750002354,3.8610402207384944E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,8,36,24788,42,267,0,25099,24,0.21902557124427871,2.3591991093360664E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,10,16,21940,49,376,0,22342,13,0.20663025051798833,3.5411565266528534E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,10,49,28684,61,608,1,29351,35,0.20195733295782581,4.2807857494895447E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,9,32,19018,33,381,0,19440,31,0.22111896567761138,4.4298204818156448E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,17,25,21106,16,400,2,21548,7,0.21455728372471281,4.0662803700315135E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,4,12,17117,30,295,0,17428,22,0.21650097391920264,3.7312488932736334E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,5,11,13868,1,276,-1,14160,-2,0.20332820174474012,4.0466241477897513E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,5,10,17244,16,326,1,17585,14,0.23474958138775065,4.4379705133615584E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,2,22,21274,40,397,0,21695,14,0.17649791760001327,3.2936764730283571E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA UTARA,CILINCING,15,33,16791,42,340,1,17179,45,0.19321764746496053,3.912453108098778E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,11,27,12298,14,192,0,12528,23,0.17019804309617062,2.6571820031277248E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA UTARA,KOJA,4,16,16722,27,337,0,17079,11,0.20779640376275271,4.1877399873249416E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,4,62,12350,46,163,1,12579,50,9.2701710665575768E-2,1.2235124565578015E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,19,7,18221,31,229,0,18476,12,0.15871951219512195,1.9947735191637632E-3
2021-09-25,2021,September,4,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,11,47,25123,49,423,0,25604,31,0.18240628471440706,3.0712040136207535E-3
2021-09-25,2021,September,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,1,0,691,1,10,0,702,2,0.14010543390105434,0.00202757502027575
2021-09-25,2021,September,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,621,-1,6,0,627,-1,0.12915973377703827,1.2479201331114808E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,24,9,27889,23,556,0,28478,18,0.2040205710439878,4.0673899207736815E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,5,9,18726,15,298,0,19038,12,0.19544932679261037,3.1103225133075878E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,KALI DERES,12,11,17609,30,315,3,17947,14,0.18336405194047881,3.2801224579050953E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,12,9,21617,8,372,4,22010,10,0.18841628170487232,3.2423951887039135E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,3,18,19850,17,301,3,20172,13,0.20166410988408123,3.0579797015167984E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,PALMERAH,5,9,15456,17,326,0,15796,13,0.18886322812419809,3.9835282329508661E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,5,5,8585,10,139,0,8734,1,0.18431844043197287,2.9843055585374754E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA BARAT,TAMBORA,2,1,13815,11,252,1,14070,5,0.19395190161310702,3.5378848502716589E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,3,15,10259,6,167,1,10444,9,0.17488322934778902,2.8468173604718557E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,0,11,8373,8,132,0,8516,9,0.15759161318251116,2.4844252884380115E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,1,10,8478,5,157,0,8646,5,0.17363699668209562,3.2154999385573262E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,11,11,19488,26,372,0,19882,8,0.18142210802658773,3.4631067418868346E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,MENTENG,0,3,6294,10,119,0,6416,2,0.14374785885577251,2.7178257394084734E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,5,17,8909,16,172,0,9103,18,0.15024368855085418,2.9006526468455403E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,SENEN,7,5,9176,14,167,0,9355,5,0.17705398834561803,3.2223208428202059E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,6,7,10761,6,222,0,10996,9,0.15431939425228017,3.1836172775770093E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,3,13,17335,29,261,0,17612,11,0.14980512802786108,2.255502648703302E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,18,23,26064,13,405,2,26510,17,0.22141801315051735,3.4405423314134258E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,12,21,13601,20,184,0,13818,23,0.14998897220996912,2.0291133656815175E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,9,16,19595,6,360,4,19980,12,0.1738208656004116,3.1934427974558907E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,1,8,11272,18,179,0,11460,7,0.18992737872584206,3.0160575578358525E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,1,11,14022,12,227,0,14261,7,0.20482332490980001,3.3158532844476257E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,12,44,23240,30,425,1,23721,31,0.19508919202518363,3.5676810073452256E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,13,16,16016,20,251,0,16296,18,0.17941881567450094,2.8118208500436895E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,23,38,11655,31,182,0,11898,50,0.14247469561390641,2.2248300816585984E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA SELATAN,TEBET,4,16,16584,9,278,0,16882,13,0.17747717860085827,2.9750757146067655E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,9,19,22113,28,410,0,22551,16,0.20204669011832427,3.7461738772899631E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,7,30,24812,24,267,0,25116,17,0.21398140641978716,2.3026372527036585E-3
2021-10-02,2021,October,1,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,5,17,21955,15,379,3,22356,14,0.20147931980655048,3.4780533913314794E-3
